question_title,question_author,question_date,question_content,url,scraped_at,answer_number,doctor_name,answer_date,answer_content
No Title,Anonymous,Unknown,"Selamat siang dok...
Saya mau tanya kalo bintik putih pada mata itu karena apa? Tahun 2012 saya pertama kali mengalami ini..saya langsung ke katarak center..sama dokternya dikasih tetes mata merek cravit dan diagnosa nya karna ada bakteri..mata sembuh..lalu th 2014 saya terkena lagi tetapi ganti mata kanan..sebelumnya mata kiri..saya tetesin pake tetes mata itu lagi..dan sudah 2 hari ini saya terkena lagi..mata kanan...yg saya tanyakan seberapa bahaya kalo ada bintik putih di bagian hitam mata?penyebabnya apa?terimakasih dok...",https://www.alodokter.com/komunitas/topic/bintik-putih-pada-mata,2025-11-10T12:27:57.449072,2,Fa***l,"21 Juni 2016, 15:44","Halo,,

Saya turut sedih dengan apa yang menimpa anda yaitu bintik warna putih di mata. Sebaiknya selain menggunakan obat eksternal berupa obat tetes mata, salem mata dan sebagainya, sebaiknya anda menggunakan ramuan herbal untuk pengobatan secara internal. Silahkan cek disini, suplemen herbal alami untuk masalah kesehatan mata.

Menjaga asupan makanan yang bergizi pun tentu harus anda lakukan, silahkan cek disini 11 makanan untuk kesehatan mata.

Terimakasih banyak semoga membantu ya ..."
No Title,Anonymous,Unknown,"Dok saya mau tanya ini anak saya pada awalxa kelopak mataxa bengkak,kemudian bola mataxa bengkak trus skrg bola mataxa jadi menciut, umurxa baru 3 bulan dok,. Itu gmna dok??",https://www.alodokter.com/komunitas/topic/mata-bayi-4,2025-11-10T12:28:02.534652,1,dr. Yusi Capriyanti,"17 Juni 2016, 17:34","Halo,

Â 

Karena usia anak ibu <6 bulan sangat disarankan bagi Anda untuk melakukan pemeriksaan segera secara langsung ke dokter mata / dokter anak.

Kondisi penciutan bola mata tidak boleh dianggap sepele karena bisa menunjukkan adanya resiko kerusakan mata dan saraf mata yang ireversibel (tidak bisa disembuhkan). Hal ini tentunya akan sangat merugikan Anda dan anak Anda yang masih bayi.

Kelopak mata membengkak disertai mata membengkak dan kemudian menciut bisa disebabkan karena :

• Infeksi mata.

• Uveitis.

• Glaukoma.

• dll."
No Title,Anonymous,Unknown,"Selamat siang dok..saya ingin tanya..awal"" kemarau ini mata saya gatal trus memerah..sudah saya kasih obat tetes mata alhamdulilah sembuh..tapi setelah itu bagian kelopak mata atas dan bawah sering gatal..lalu ada garis merah yang terbentuk di garis kelopak mata bawah..saya salep sembuhh..sekarang kelopak mata saya dua""nya kasar dan terkadang sering gatal..jika dikasih salep malah panas dan perih..kira"" kenapa ya dok..apa karna musim atau apa ya dok..mohon penjelasannya..terimakasih..",https://www.alodokter.com/komunitas/topic/mata-gatal-6,2025-11-10T12:28:09.116336,1,Dr. Jessica Winoto,"13 April 2016, 13:57","Hai,

Kelopak mata yang gatal dan kasar tersebut dapat disebabkan oleh:

• iritasi, misalnya terhadap sabun atau produk kosmetik yang digunakan

• alergi terhadap krim atau obat

• infeksi bakteri"
No Title,Anonymous,Unknown,"Selamat siang dok..saya ingin tanya..awal"" kemarau ini mata saya gatal trus memerah..sudah saya kasih obat tetes mata alhamdulilah sembuh..tapi setelah itu bagian kelopak mata atas dan bawah sering gatal..lalu ada garis merah yang terbentuk di garis kelopak mata bawah..saya salep sembuhh..sekarang kelopak mata saya dua""nya kasar dan terkadang sering gatal..jika dikasih salep malah panas dan perih..kira"" kenapa ya dok..apa karna musim atau apa ya dok..mohon penjelasannya..terimakasih..",https://www.alodokter.com/komunitas/topic/mata-gatal-6,2025-11-10T12:28:09.116336,2,An***a,"13 April 2016, 19:05",tapi gejala seperti ini gak menimbulkan penyakit serius kan dok..soalnya saya mulai smp kls 3 udah pake kacamata minus..apa itu gejala minusnya bertambah ya?
No Title,Anonymous,Unknown,"Dok, saya mau tanya dok. Kenapa Mata sebelah kanan saya mengeluarkan air mata terus ya dok? Dan di bagian ujung mata yg dekat dengan hidung, jendolannya merah sekali dan membesar dok? Terimakasih banyak sbelumnya buat responnya dok",https://www.alodokter.com/komunitas/topic/keluar-air-mata-terus-menerus,2025-11-10T12:28:12.489827,1,dr. Jati Satriyo,"11 April 2016, 13:00","Halo Rakhmad.....

Terimakasih atas pertanyaan Anda.

Keluhan yang Anda alami dapat terjadi ketika kelenjar yang memproduksi minyak tidak bekerja dengan semestinya. Hal ini membuat air mata cepat menguap dan menjadikannya lebih cepat mengering. Mata kering inilah yang merangsang produksi air mata secara berlebihan sehingga menyebabkan mata berair.

Kondisi mata berair dapat disebabkan oleh ;

• Faktor cuaca atau lingkungan di sekitar mata

• mata lelah

• Tersumbatnya saluran air mata

• Flu

• Infeksi mata

• Radang kelopak mata

• Bulu mata tumbuh kedalam

• Pengaruh obat - obatan

• dll.

• Kompres mata dengan handuk basah hangat selama beberapa hari

• Gunakan obat tetes mata untuk menghindari mata kering

• Jika penyebab nya alergi, maka konsumsi antihistamin dapat dilakukan

• dll."
No Title,Anonymous,Unknown,"dok saya mau tanya, apakah benar pendengaran manusia lebih sensitif dari penglihatan ?
dan jika benar apakah ada penelitian yang memperkuat argumen tersebut ?

terimakasih :)
mohon tanggapannya",https://www.alodokter.com/komunitas/topic/perbandingan-sensitifitas-pendengaran-dan-penglihatan-manusia,2025-11-10T12:28:17.485616,1,dr. Aldo Ferly,"19 Februari 2016, 20:51","Halo,

Terima kasih atas pertanyaanya ke Alodokter.com. Penglihatan dan pendengaran adalah dua komponen panca indera yang tentunya memiliki fungsi berbeda. Pengliahtan menangkap cahaya yang masuk ke mata sedangkan pendengaran menangkap getaran dalam bentuk bunyi-bunyi. Kedua hal ini sama-sama penting dan tidak ada yang lebih sensitif dibandingkan yang lain. Tidak ada penelitian yang menyatakan bahwa salah satu lebih sensitif dibandingkan yang lainnya.

Semoga membantu ya,

dr. Aldo"
No Title,Anonymous,Unknown,"Dok, saya mau tanya, anak saya berusia 11hari, matanyaa mengeluarkan belek, ketika saya priksa ke dokter spesialis anak katanya infeksi jalan lahir, setiap saya tekan pangkal matanya selalu mengeluakan nanah, sudah di kasih obat tetes antibiotik, per 6jam sehari, yang saya mau tanyakan brp lama engobatan itu dok, trus apakah bahaya penyakit yg di deriata anak saya.",https://www.alodokter.com/komunitas/topic/sakit-mata-15,2025-11-10T12:28:22.065230,1,dr. Danny,"6 Januari 2016, 11:02","Hai.

Penyakit mata pada bayi dapat disebabkan karena berbagai keadaan. Salah satu penyebabnya dapat disebabkan karena infeksi pada jalan lahir sewaktu proses melahirkan.

Pengobatan dengan menggunakan antibiotik memerlukan waktu yang bervariasi, tergantung dari respons pengobatan tiap individu berbeda. Biasanya pengobatan diperlukan sekitar 14 hari. Tetapi jika respon terapi masih belum optimal, dokter Anda dapat melanjutkan pengobatan atau mengganti obat yang digunakan.

Infeksi mata pada bayi dapat disebabkan karena berbagai macam bakteri atau virus. Tetapi secara keseluruhan penyakit mata pada bayi dapat menyebabkan beberapa komplikasi seperti:

• Terjadinya ulkus kornea

• Peradangan ke bagian dalam mata

• Pecahnya lapisan mata

• Kebutaan

• Bersihkan mata setiap mengeluarkan kotoran dengan menggunakan handuk bersih.

• Jangan biarkan bayi menggaruk atau menyentuh mata

• Gunakan sarung tangan bayi

• Sebaiknya Anda mencuci tangan sebelum memberikan obat tetes mata kepada anak Anda

• Cuci tangan Anda setelah membersihkan kotoran mata agar tidak tertular

• Kontrol rutin ke dokter"
No Title,Anonymous,Unknown,"Dokter, saya maw tanya
di sudut mata saya(kulit) ada benjolan kecil warnanya putih, dan kalau saya pegang atau ditekan tak sakit dok, itu penyakit apa ya? Dan bagaimna cara penanganan nya?",https://www.alodokter.com/komunitas/topic/solusi-dan-pwnjelasan-tentang-sakit-mata,2025-11-10T12:28:27.223899,1,dr. Muliani Sukiman,"26 September 2015, 19:21","Hai,

Benjolan kecil yang timbul di sudut mata dapat disebabkan oleh berbagai faktor. Beberapa kemungkinan penyebabnya adalah:

• Kalazion (sumbatan pada kelenjar minyak)

• Milia (semacam kista berisi keratin)

• Syringoma (tumor jinak kelenjar keringat)

• Xanthelasma (pertumbuhan lemak di bawah kulit, umumnya berkaitan dengan kadar kolesterol yang tinggi dalam darah)

• dan sebagainya"
No Title,Anonymous,Unknown,"selamat malam dok,

saya sering merasakan sakit kepala disertai dengan sakit pada mata. kadang perlu memejamkan mata untuk sedikit mengurangi rasa sakitnya. sakit kepalanya paling sering di bagian atas kepala dan di sekitaran mata.

ini terjadi 2 menit hingga berjam-jam sekalipun sudah minum obat (seperti pnadol). ini terjadi dalam seminggu bisa 2 kali, dan dalam sebulan pasti satu kali rasa itu muncul dok.

saya baca, mirip dengan ciri-cirinya hampir sama dengan sakit kepala kluster, hanya saja ada beberapa yang tidak saya alami, seperti mata membengkak, keringat pada dahi. bagaimana dengan pendapat dokter ? hal yang paling sering saya lakukan adalah bermain di depan laptop dan juga handpone apa itu juga berpengaruh. terimakasih dok

Â

Â",https://www.alodokter.com/komunitas/topic/sakit-kepala-100,2025-11-10T12:28:31.197304,1,dr. Yusi Capriyanti,"3 September 2015, 16:37","Halo,

Â 

Sakit kepala yang Anda alami bisa disebabkan karena :

• Sakit kepala tegang=sakit kepala seperti terikat yang bisa menjalar ke mata, leher dan punggung.

• Sakit kepala kluster=sakit kepala yang terasa dibelakang bola mata, lebih sering terjadi pada pria.

• Sakit kepala sekunder akibat gangguan mata=glukoma, rabun jauh, infeksi mata, terlalu lama menatap laptop dll.

• dll.

• Hindari menonton / bermain laptop terlalu lama.

• Istirahatkan mata secara berkala.

• Makan gizi seimbang

• Istirahat cukup

• Olahraga teratur

• minum obat pereda nyeri seperti paracetamol, ibuprofen, asetosal dll."
No Title,Anonymous,Unknown,"selamat malam dok,

saya sering merasakan sakit kepala disertai dengan sakit pada mata. kadang perlu memejamkan mata untuk sedikit mengurangi rasa sakitnya. sakit kepalanya paling sering di bagian atas kepala dan di sekitaran mata.

ini terjadi 2 menit hingga berjam-jam sekalipun sudah minum obat (seperti pnadol). ini terjadi dalam seminggu bisa 2 kali, dan dalam sebulan pasti satu kali rasa itu muncul dok.

saya baca, mirip dengan ciri-cirinya hampir sama dengan sakit kepala kluster, hanya saja ada beberapa yang tidak saya alami, seperti mata membengkak, keringat pada dahi. bagaimana dengan pendapat dokter ? hal yang paling sering saya lakukan adalah bermain di depan laptop dan juga handpone apa itu juga berpengaruh. terimakasih dok

Â

Â",https://www.alodokter.com/komunitas/topic/sakit-kepala-100,2025-11-10T12:28:31.197304,2,an******s,"4 September 2015, 23:55","terimakasih dokter atas informasinya.. insyaAllah membantu sekali...

hal yang belum saya lakukan yakni berkonsultasi langsung dengan dokter semoga dalam waktu dekat bisa sesuai anjuran dokter Yusi

Â"
No Title,Anonymous,Unknown,"Halo Dok, saya melihat ada seperti ganggang atau benang yang bergerak mengikuti arah bola mata saya. Selain itu, ada pula seperti biji selasih atau pasir yang bergandeng-gandeng gitu . Saya sempat cek ke dokter mata katanya hanya sakit kecapekan melihat gadget atau komputer, dan saya diberikan tetes mata dari cendo vitrolenta sama eyevit.

Saya juga akhir-akhir ini sering gelap pandangannya kalau abis duduk berdiri atau jongkok berdiri. Sekitar 5-15 detik baru hilang gelapnya. Tekanan darah saya sih 109/65 dok.

Nah, saya masih penasaran penyakit ini masuk toxo atau tidak krn seperti ada yang mengganjal perasaan saya, tempat saya berobat itu tidak menjelaskan semuanya secara rinci. Mohon dijawab ya dok. Terimakasih.",https://www.alodokter.com/komunitas/topic/apakah-kena-toxo,2025-11-10T12:28:35.178974,1,dr. Yusi Capriyanti,"4 September 2015, 17:01","Halo,

Â 

Pada orang dewasa, sangat tidak lazim terjadi infeksi toksoplasma pada mata. Bahkan terkadang infeksi toksoplasma pada orang dewasa tidak terlalu jelas karena gejalanya yang mirip dengan infeksi virus biasa seperti flu.

Beberapa gejala yang ditimbulkan akibat infeksi toksoplasma pada dewasa antara lain adalah :

• Demam

• Rasa lelah

• Sakit kepala

• Nyeri tenggorokan

• Nyeri otot

• Pembengkakan kelenjar getah bening di tempat seperti leher,dll.

• dll.

• Usia

• Paska operasi mata

• Radang mata = uveitis

• Miopia

• Perdarahan pada mata

• Robekan retina

• dll."
No Title,Anonymous,Unknown,"Halo Dok, saya melihat ada seperti ganggang atau benang yang bergerak mengikuti arah bola mata saya. Selain itu, ada pula seperti biji selasih atau pasir yang bergandeng-gandeng gitu . Saya sempat cek ke dokter mata katanya hanya sakit kecapekan melihat gadget atau komputer, dan saya diberikan tetes mata dari cendo vitrolenta sama eyevit.

Saya juga akhir-akhir ini sering gelap pandangannya kalau abis duduk berdiri atau jongkok berdiri. Sekitar 5-15 detik baru hilang gelapnya. Tekanan darah saya sih 109/65 dok.

Nah, saya masih penasaran penyakit ini masuk toxo atau tidak krn seperti ada yang mengganjal perasaan saya, tempat saya berobat itu tidak menjelaskan semuanya secara rinci. Mohon dijawab ya dok. Terimakasih.",https://www.alodokter.com/komunitas/topic/apakah-kena-toxo,2025-11-10T12:28:35.178974,2,Re***a,"4 September 2015, 21:16","Halo dokter Yusi, terimakasih atas jawabannya. Lalu apakah floaters itu bisa disembuhkan ya dok? Obatnya apa ya dok? Saya hanya diberikan Vitrolenta dan eyevit, apa ada obat lain anjuran dokter yang lebih efektif? Dan apa benar floaters bisa menyebabkan kebutaan apabila tidak diobati secara rutin? Mohon dijawab dok dan semoga sukses! :D"
No Title,Anonymous,Unknown,"selamat malam, dok,saya mau tanya saya sering sakit tapi gak tau penyebabnya,gejalanya biasanya penglihatan kabur,kadang sampe gak bisa liat apa2,setelah itu migrain luar biasa,terus muntah2,biasanya setelah muntah agak mendingan,dan itu bisa sembuh selama 3-4 jam,kadang kambuh 1 minggu sekali,kadang 1 bulan sekali dan minggu ini sampe 3 kali,kira2 itu penyakit apa ya dok",https://www.alodokter.com/komunitas/topic/sakit-migrain,2025-11-10T12:28:42.813855,1,dr. Yusi Capriyanti,"3 September 2015, 09:51","Halo,

Â 

Keluhan yang Anda alami sebelum migrain timbul bisa disebabkan karena terjadinya aura sebagai gejala pertanda migrain.

Migrain bisa timbul dengan atau tanpa aura. Aura yang biasa dialami pasien penderita migrain antara lain adalah timbulnya cahaya berpendar atau zigzag atau titik titik yang bisa membuat penglihatan menjadi kabur disertai adanya gejala neurologis lain seperti :

• vertigo = sensasi berputar

• tinnitus = telinga berdenging

• Gangguan visual/ penglihatan.

• Penglihatan ganda

• Kesemutan

• bahkan hingga penurunan kesadaran (pingsan).

• Glukoma

• Infeksi mata

• Vertigo.

• dll."
No Title,Anonymous,Unknown,"selamat malam, dok,saya mau tanya saya sering sakit tapi gak tau penyebabnya,gejalanya biasanya penglihatan kabur,kadang sampe gak bisa liat apa2,setelah itu migrain luar biasa,terus muntah2,biasanya setelah muntah agak mendingan,dan itu bisa sembuh selama 3-4 jam,kadang kambuh 1 minggu sekali,kadang 1 bulan sekali dan minggu ini sampe 3 kali,kira2 itu penyakit apa ya dok",https://www.alodokter.com/komunitas/topic/sakit-migrain,2025-11-10T12:28:42.813855,2,Ro**z,"3 September 2015, 13:15","Apakah itu disebabkan oleh maag juga ya dok

terimakasih sudah membalas"
No Title,Anonymous,Unknown,"Doker maaf ganggu saya ingin brtnya . penyakit saya gatal gatal dibagian tangan dan perih dibagian mata padahal kalau dibilang sakit mata bukan dok., jadi apa dokter penykit yg saya alami dan harus ke dokter mana ya ..trima kasih",https://www.alodokter.com/komunitas/topic/gatal-gatal-dan-mata-perih-sdh-saya-cek-bukan-sakit-mata,2025-11-10T12:28:47.473090,1,dr. Yosephine. S.,"7 Agustus 2015, 20:55","Hai Ongki,

Gatal merupakan keadaan yang banyak dialami. Gatal dapat muncul pada setiap orang yang disebabkan oleh berbagai hal, seperti:

• Penyakit atau kondisi kulit tertentu seperti eksim, kudis, psoriasis, folikulitis, dll

• Kulit kering (xerosis)

• Gangguan saraf seperti diabetes, multiple sklerosis, dll

• Penyakit dari organ dalam seperti infeksi hati, sirosis, dll

• Reaksi alergi atau iritasi

• Akibat ketidakseimbangan hormon seperti pada masa kehamilan

• Gigitan serangga

• Cacar

• dll

• Alergi

• Adanya benda asing di mata

• Infeksi mata

• dll

• Hindari unsur-unsur yang memicu rasa gatal

• Hindari menggaruk bagian kulit yang gatal

• Hidari mengucel-ngucek mata

• Menjaga kehigienisan diri"
No Title,Anonymous,Unknown,"umur saya 25, mata saya minus 5 kanan kiri dan juga menderita eye floaters. mau periksa ke dokter tapi belum ada biaya.
1. apa yang harus saya lakukan agar eye floaters mata saya tidak bertambah parah?
2. apakah eye floaters mata saya akan semakin bertambah buruk seiring bertambah usia hingga suatu saat saya akan mengalami kebutaan?
3. apakah operasi mata eye floaters dicover BPJS?",https://www.alodokter.com/komunitas/topic/hal-yang-harus-dilakukan-agar-eye-floaters-tidak-bertambah-parah,2025-11-10T12:28:51.365556,1,dr. Yan William,"27 Juli 2015, 15:16","Hai

Pertanyaan Anda sudah dijawab ya pada post sebelumnya. Agar tidak bertambah parah, harus segera dihilangkan penyebab dari eye floaters tersebut karena bila tidak dapat memberat dan sangat mengganggu penglihatan. Tidak semua eye floaters membutuhkan tindakan operasi, bila memang dibutuhkan operasi maka kemungkinan dapat dicover BPJS, namun dengan kebijakan tertentu, untuk lebih pasti Anda harus berkosultasi terlebih dahulu dengan dokter serta pihak rumah sakit.

Semoga membantu ya. Terima kasih.

dr.Yan william"
